Date,Week,Product Name,Category,Store Location,Outward Qty,Inward Qty,Current Stock,Promotion,Holiday,Weather,TrendScore,MediaSurge,Month,Year,Hashtags,DemandMultiplier,FestivalPhase,TrendPhase,EventPhase,CityMultiplier
2024-07-15,29,Gaming Headset,Electronics,Bangalore,1191,1673,1906,1,0,Rainy,41,0,7,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,8.28,Normal,Trend declining,Normal,1.8
2024-07-15,29,Live Streaming Dongle,Electronics,Bangalore,392,541,633,1,0,Rainy,33,0,7,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Instant Popcorn Tub,Snacks,Bangalore,343,478,539,0,0,Rainy,26,0,7,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Limited Edition Movie Merchandise,Entertainment,Bangalore,297,421,476,1,0,Rainy,47,1,7,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Celebrity-endorsed Fragrance,Personal Care,Bangalore,512,725,819,0,0,Rainy,28,1,7,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,6.44,Normal,Trend growing,Normal,1.0
2024-07-15,29,Sweater (Winterwear),Apparel,Bangalore,238,319,384,0,0,Rainy,39,0,7,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Raincoat / Windcheater,Apparel,Bangalore,733,1038,1175,1,0,Rainy,17,0,7,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,5.06,Normal,Normal,Normal,1.0
2024-07-15,29,Sunscreen SPF 50,Personal Care,Bangalore,293,411,472,1,0,Rainy,40,0,7,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Sunglasses (UV Protect),Accessories,Bangalore,244,330,393,1,0,Rainy,13,0,7,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Cooling Gel Sheet,Health,Bangalore,329,468,514,1,0,Rainy,50,0,7,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Herbal Tea for Cold,Health,Bangalore,226,302,359,0,0,Rainy,47,0,7,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Watermelon (Summer Fruit),Fruits,Bangalore,799,1112,1279,1,0,Rainy,47,0,7,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Mosquito Repellent Spray,Household,Bangalore,571,802,912,1,0,Rainy,49,0,7,2024,#mosquito #repellent #spray #protection #health #insectcontrol,5.06,Normal,Normal,Normal,1.0
2024-07-15,29,Humidifier,Household,Bangalore,168,245,263,0,0,Rainy,14,0,7,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Air Purifier,Electronics,Bangalore,426,603,680,1,0,Rainy,40,0,7,2024,#airpurifier #pollution #cleanair #health #home #freshair,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Hand Sanitizer,Hygiene,Bangalore,895,1251,1434,0,0,Rainy,22,0,7,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,7.36,Normal,Trend peak,Normal,1.0
2024-07-15,29,N95 Mask Pack,Hygiene,Bangalore,1424,1981,2278,1,0,Rainy,42,0,7,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,7.36,Normal,Trend peak,Normal,1.0
2024-07-15,29,Immunity Booster Juice,Health,Bangalore,232,330,365,0,0,Rainy,17,0,7,2024,#immunity #juice #health #vitamins #wellness #boost,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Vitamin C Tablets,Health,Bangalore,238,342,383,0,0,Rainy,34,0,7,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Herbal Kadha Kit,Health,Bangalore,330,461,524,1,0,Rainy,43,0,7,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Digital Thermometer,Health,Bangalore,220,315,357,0,0,Rainy,29,0,7,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Oximeter,Health,Bangalore,923,1296,1480,1,0,Rainy,36,0,7,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,7.36,Normal,Trend peak,Normal,1.0
2024-07-15,29,Steam Vaporizer,Health,Bangalore,223,311,354,0,0,Rainy,13,0,7,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Pain Relief Balm,Health,Bangalore,347,500,548,1,0,Rainy,19,0,7,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Ayurvedic Chyawanprash,Health,Bangalore,255,353,402,0,0,Rainy,18,0,7,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Korean Ramen Pack,Snacks,Bangalore,553,779,887,1,0,Rainy,42,0,7,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Matcha Green Tea,Beverages,Bangalore,689,972,1097,1,0,Rainy,51,0,7,2024,#matcha #greentea #superfood #antioxidants #energy #detox,3.22,Normal,Normal,Normal,1.4
2024-07-15,29,Dalgona Coffee Kit,Beverages,Bangalore,315,443,501,0,0,Rainy,36,0,7,2024,#dalgona #coffee #trending #diy #beverage #frothy,2.3,Normal,Normal,Normal,1.0
2024-07-15,29,Protein Pancake Mix,Snacks,Bangalore,569,797,911,0,0,Rainy,46,0,7,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,2.99,Normal,Normal,Normal,1.3
2024-07-15,29,Hair Biotin Gummies,Personal Care,Bangalore,931,1309,1487,1,0,Rainy,39,0,7,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,6.44,Normal,Trend growing,Normal,1.0
2024-07-15,29,TikTok Viral Gadget,Electronics,Bangalore,642,913,1026,1,0,Rainy,49,1,7,2024,#tiktok #viral #gadget #trending #tech #musthave,3.68,Normal,Normal,Normal,1.6
2024-07-15,29,Glow Serum (K-Beauty),Personal Care,Bangalore,963,1339,1540,1,0,Rainy,60,0,7,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,6.9,Normal,Trend declining,Normal,1.5
2024-07-15,29,Portable Blender Bottle,Kitchen,Bangalore,226,304,357,0,0,Rainy,21,0,7,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,2.99,Normal,Normal,Normal,1.3
2024-07-15,29,Mini Air Fryer,Kitchen,Bangalore,305,429,490,1,0,Rainy,15,0,7,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,3.22,Normal,Normal,Normal,1.4
2024-07-15,29,Anime Stationery Set,Accessories,Bangalore,202,278,325,0,0,Rainy,41,0,7,2024,#anime #stationery #otaku #cute #writing #kawaii,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Mithai Gift Box (Diwali),Festive,Delhi,304,440,489,0,0,Rainy,31,0,7,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,2.99,Normal,Normal,Normal,1.3
2024-07-22,30,Rakhi Gift Hamper,Festive,Delhi,597,834,949,1,0,Rainy,50,0,7,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,5.06,Pre-festival medium,Normal,Normal,1.0
2024-07-22,30,Holi Color Pack,Festive,Delhi,185,270,286,0,0,Rainy,21,0,7,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Eid Sweet Box,Festive,Delhi,262,355,420,1,0,Rainy,30,0,7,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Christmas Cake,Festive,Delhi,203,293,319,0,0,Rainy,50,0,7,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Navratri Fasting Food Pack,Festive,Delhi,262,359,416,1,0,Rainy,13,0,7,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Firecrackers Pack,Festive,Delhi,353,492,566,1,0,Rainy,10,0,7,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,3.22,Normal,Normal,Normal,1.4
2024-07-22,30,New Year Party Kit,Events,Delhi,155,218,240,0,0,Rainy,38,0,7,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Valentine's Day Chocolates,Festive,Delhi,187,249,305,0,0,Rainy,27,0,7,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Ganesh Chaturthi Modak Box,Festive,Delhi,205,283,332,0,0,Rainy,23,0,7,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,IPL Team Jersey,Sports,Delhi,338,478,533,1,0,Rainy,20,0,7,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,World Cup Cricket Kit,Sports,Delhi,312,450,502,1,0,Rainy,46,0,7,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,National Flag Pack,Events,Delhi,210,294,342,0,0,Rainy,20,0,7,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,3.45,Pre-festival early,Normal,Normal,1.0
2024-07-22,30,Match Day Snack Box,Events,Delhi,199,298,311,1,0,Rainy,41,0,7,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Bluetooth Speaker,Electronics,Delhi,423,601,677,1,0,Rainy,70,0,7,2024,#speaker #bluetooth #music #party #portable #sound #bass,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Gaming Headset,Electronics,Delhi,490,665,777,1,0,Rainy,68,0,7,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,2.76,Normal,Normal,Normal,1.2
2024-07-22,30,Live Streaming Dongle,Electronics,Delhi,455,651,719,1,0,Rainy,15,0,7,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Instant Popcorn Tub,Snacks,Delhi,552,760,887,1,0,Rainy,18,0,7,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Limited Edition Movie Merchandise,Entertainment,Delhi,238,329,380,1,0,Rainy,49,1,7,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Celebrity-endorsed Fragrance,Personal Care,Delhi,870,1216,1394,1,0,Rainy,37,1,7,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,6.44,Normal,Trend growing,Normal,1.0
2024-07-22,30,Sweater (Winterwear),Apparel,Delhi,548,777,882,1,0,Rainy,50,0,7,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,3.45,Normal,Normal,Normal,1.5
2024-07-22,30,Raincoat / Windcheater,Apparel,Delhi,910,1262,1455,1,0,Rainy,37,0,7,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,5.06,Normal,Normal,Normal,1.0
2024-07-22,30,Sunscreen SPF 50,Personal Care,Delhi,217,315,343,0,0,Rainy,35,0,7,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Sunglasses (UV Protect),Accessories,Delhi,317,430,515,1,0,Rainy,37,0,7,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Cooling Gel Sheet,Health,Delhi,332,454,526,1,0,Rainy,40,0,7,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Herbal Tea for Cold,Health,Delhi,453,635,721,1,0,Rainy,34,0,7,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,3.22,Normal,Normal,Normal,1.4
2024-07-22,30,Watermelon (Summer Fruit),Fruits,Delhi,642,893,1021,1,0,Rainy,10,0,7,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Mosquito Repellent Spray,Household,Delhi,614,855,975,1,0,Rainy,12,0,7,2024,#mosquito #repellent #spray #protection #health #insectcontrol,5.06,Normal,Normal,Normal,1.0
2024-07-22,30,Humidifier,Household,Delhi,350,486,562,1,0,Rainy,44,0,7,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,2.99,Normal,Normal,Normal,1.3
2024-07-22,30,Air Purifier,Electronics,Delhi,702,976,1126,1,0,Rainy,22,0,7,2024,#airpurifier #pollution #cleanair #health #home #freshair,3.68,Normal,Normal,Normal,1.6
2024-07-22,30,Hand Sanitizer,Hygiene,Delhi,989,1395,1580,0,0,Rainy,33,0,7,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,7.36,Normal,Trend peak,Normal,1.0
2024-07-22,30,N95 Mask Pack,Hygiene,Delhi,1526,2139,2441,1,0,Rainy,10,0,7,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,7.36,Normal,Trend peak,Normal,1.0
2024-07-22,30,Immunity Booster Juice,Health,Delhi,380,524,614,1,0,Rainy,30,0,7,2024,#immunity #juice #health #vitamins #wellness #boost,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Vitamin C Tablets,Health,Delhi,265,372,426,0,0,Rainy,43,0,7,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Herbal Kadha Kit,Health,Delhi,204,305,329,0,0,Rainy,22,0,7,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Digital Thermometer,Health,Delhi,260,367,412,0,0,Rainy,11,0,7,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Oximeter,Health,Delhi,980,1375,1558,1,0,Rainy,10,0,7,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,7.36,Normal,Trend peak,Normal,1.0
2024-07-22,30,Steam Vaporizer,Health,Delhi,309,437,494,1,0,Rainy,50,0,7,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Pain Relief Balm,Health,Delhi,297,409,483,1,0,Rainy,25,0,7,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Ayurvedic Chyawanprash,Health,Delhi,218,302,348,0,0,Rainy,24,0,7,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Korean Ramen Pack,Snacks,Delhi,499,697,792,1,0,Rainy,74,0,7,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Matcha Green Tea,Beverages,Delhi,486,671,790,1,0,Rainy,52,0,7,2024,#matcha #greentea #superfood #antioxidants #energy #detox,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Dalgona Coffee Kit,Beverages,Delhi,616,868,984,0,0,Rainy,29,0,7,2024,#dalgona #coffee #trending #diy #beverage #frothy,4.14,Normal,Trend emerging,Normal,1.0
2024-07-22,30,Protein Pancake Mix,Snacks,Delhi,544,759,870,1,0,Rainy,18,0,7,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Hair Biotin Gummies,Personal Care,Delhi,526,738,843,0,0,Rainy,16,0,7,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,6.44,Normal,Trend growing,Normal,1.0
2024-07-22,30,TikTok Viral Gadget,Electronics,Delhi,271,365,441,0,0,Rainy,64,1,7,2024,#tiktok #viral #gadget #trending #tech #musthave,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Glow Serum (K-Beauty),Personal Care,Delhi,227,320,369,0,0,Rainy,72,0,7,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Portable Blender Bottle,Kitchen,Delhi,149,201,243,0,0,Rainy,47,0,7,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Mini Air Fryer,Kitchen,Delhi,142,198,231,0,0,Rainy,29,0,7,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Anime Stationery Set,Accessories,Delhi,305,420,489,1,0,Rainy,20,0,7,2024,#anime #stationery #otaku #cute #writing #kawaii,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Mithai Gift Box (Diwali),Festive,Mumbai,279,395,444,1,0,Rainy,14,0,7,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Rakhi Gift Hamper,Festive,Mumbai,653,901,1040,1,0,Rainy,12,0,7,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,5.06,Pre-festival medium,Normal,Normal,1.0
2024-07-22,30,Holi Color Pack,Festive,Mumbai,194,267,299,0,0,Rainy,29,0,7,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Eid Sweet Box,Festive,Mumbai,260,355,416,1,0,Rainy,28,0,7,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Christmas Cake,Festive,Mumbai,266,373,421,1,0,Rainy,39,0,7,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Navratri Fasting Food Pack,Festive,Mumbai,160,216,254,0,0,Rainy,43,0,7,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Firecrackers Pack,Festive,Mumbai,189,260,307,0,0,Rainy,48,0,7,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,New Year Party Kit,Events,Mumbai,152,216,243,0,0,Rainy,43,0,7,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Valentine's Day Chocolates,Festive,Mumbai,286,414,451,1,0,Rainy,31,0,7,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Ganesh Chaturthi Modak Box,Festive,Mumbai,301,430,492,1,0,Rainy,37,0,7,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,IPL Team Jersey,Sports,Mumbai,441,623,701,1,0,Rainy,18,0,7,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,3.22,Normal,Normal,Normal,1.4
2024-07-22,30,World Cup Cricket Kit,Sports,Mumbai,278,387,447,0,0,Rainy,31,0,7,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,National Flag Pack,Events,Mumbai,287,393,458,1,0,Rainy,41,0,7,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,3.45,Pre-festival early,Normal,Normal,1.0
2024-07-22,30,Match Day Snack Box,Events,Mumbai,237,338,376,1,0,Rainy,32,0,7,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,2.99,Normal,Normal,Normal,1.3
2024-07-22,30,Bluetooth Speaker,Electronics,Mumbai,409,573,644,1,0,Rainy,68,0,7,2024,#speaker #bluetooth #music #party #portable #sound #bass,2.76,Normal,Normal,Normal,1.2
2024-07-22,30,Gaming Headset,Electronics,Mumbai,211,299,340,0,0,Rainy,32,0,7,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Live Streaming Dongle,Electronics,Mumbai,389,546,623,1,0,Rainy,20,0,7,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Instant Popcorn Tub,Snacks,Mumbai,402,567,650,0,0,Rainy,35,0,7,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Limited Edition Movie Merchandise,Entertainment,Mumbai,252,345,399,1,0,Rainy,11,1,7,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Celebrity-endorsed Fragrance,Personal Care,Mumbai,1152,1612,1844,1,0,Rainy,24,1,7,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,9.02,Normal,Trend growing,Normal,1.4
2024-07-22,30,Sweater (Winterwear),Apparel,Mumbai,277,388,443,0,0,Rainy,24,0,7,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Raincoat / Windcheater,Apparel,Mumbai,1017,1419,1620,0,0,Rainy,18,0,7,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,8.1,Normal,Normal,Normal,1.6
2024-07-22,30,Sunscreen SPF 50,Personal Care,Mumbai,305,437,498,1,0,Rainy,23,0,7,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Sunglasses (UV Protect),Accessories,Mumbai,319,441,510,1,0,Rainy,11,0,7,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Cooling Gel Sheet,Health,Mumbai,346,470,564,1,0,Rainy,47,0,7,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Herbal Tea for Cold,Health,Mumbai,245,352,393,0,0,Rainy,42,0,7,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Watermelon (Summer Fruit),Fruits,Mumbai,687,956,1100,1,0,Rainy,20,0,7,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Mosquito Repellent Spray,Household,Mumbai,780,1104,1244,1,0,Rainy,17,0,7,2024,#mosquito #repellent #spray #protection #health #insectcontrol,7.59,Normal,Normal,Normal,1.5
2024-07-22,30,Humidifier,Household,Mumbai,261,355,422,1,0,Rainy,33,0,7,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Air Purifier,Electronics,Mumbai,349,484,548,1,0,Rainy,12,0,7,2024,#airpurifier #pollution #cleanair #health #home #freshair,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Hand Sanitizer,Hygiene,Mumbai,1488,2085,2386,1,0,Rainy,34,0,7,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,7.36,Normal,Trend peak,Normal,1.0
2024-07-22,30,N95 Mask Pack,Hygiene,Mumbai,808,1137,1302,0,0,Rainy,50,0,7,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,7.36,Normal,Trend peak,Normal,1.0
2024-07-22,30,Immunity Booster Juice,Health,Mumbai,344,479,556,1,0,Rainy,26,0,7,2024,#immunity #juice #health #vitamins #wellness #boost,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Vitamin C Tablets,Health,Mumbai,325,462,509,1,0,Rainy,44,0,7,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,2.3,Normal,Normal,Normal,1.0
2024-07-22,30,Herbal Kadha Kit,Health,Mumbai,229,326,365,0,0,Rainy,49,0,7,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,2.3,Normal,Normal,Normal,1.0
